state,year,quarter,districtName,count,amount
punjab,2022,3,bathinda,2929344,5852032739.04
punjab,2022,3,fazilka,2618054,5147923013.79
punjab,2022,3,pathankot,1792893,3662889899.85
punjab,2022,3,hoshiarpur,1789334,3625177520.57
punjab,2022,4,ludhiana,33298864,57521708592.13
punjab,2022,4,sas nagar,13686435,18113344764.85
punjab,2022,4,amritsar,6049600,13743135321.0
punjab,2022,4,jalandhar,5556816,10699280684.07
punjab,2022,4,patiala,5290182,10462961913.34
punjab,2022,4,kapurthala,3514599,3945783181.78
punjab,2022,4,bathinda,3201266,6432660306.98
punjab,2022,4,fazilka,2704233,5829795275.14
punjab,2022,4,hoshiarpur,2110456,4366867188.49
punjab,2022,4,sangrur,2004123,4766598735.82
punjab,2023,1,sas nagar,17880615,21373928207.0
punjab,2023,1,ludhiana,17816751,32156700975.0
punjab,2023,1,amritsar,8054134,17668281523.0
punjab,2023,1,jalandhar,6621689,12439854504.0
punjab,2023,1,patiala,6495233,12454554359.0
punjab,2023,1,kapurthala,4789609,5052282821.0
punjab,2023,1,bathinda,4479830,8510699918.0
punjab,2023,1,fazilka,4028383,8647844615.0
punjab,2023,1,pathankot,2993773,5705395017.0
punjab,2023,1,hoshiarpur,2892240,5925389993.0
punjab,2023,2,ludhiana,22554895,35359847523.0
punjab,2023,2,sas nagar,22117025,24569235951.0
punjab,2023,2,amritsar,9585528,19512814116.0
punjab,2023,2,jalandhar,8143317,14019874795.0
punjab,2023,2,patiala,7663061,13547068283.0
punjab,2023,2,kapurthala,5289233,5468505445.0
punjab,2023,2,bathinda,5256705,9341313275.0
punjab,2023,2,fazilka,4579105,8985950540.0
punjab,2023,2,pathankot,3767003,6676143350.0
punjab,2023,2,gurdaspur,3477902,7577546856.0
punjab,2023,3,ludhiana,26197826,39199512085.0
punjab,2023,3,sas nagar,24525297,26069215846.0
punjab,2023,3,amritsar,10868758,20713328672.0
punjab,2023,3,jalandhar,9368891,15046792606.0
punjab,2023,3,patiala,8618118,14171977602.0
punjab,2023,3,kapurthala,6129308,6220356184.0
punjab,2023,3,bathinda,5929054,9873063412.0
punjab,2023,3,fazilka,5029109,8904742155.0
punjab,2023,3,pathankot,4086823,6931637759.0
punjab,2023,3,hoshiarpur,3941309,6835046755.0
punjab,2023,4,ludhiana,29131325,45277102986.0
punjab,2023,4,sas nagar,25135447,27479968336.0
punjab,2023,4,amritsar,11560351,23067243188.0
punjab,2023,4,jalandhar,10055008,16663883512.0
punjab,2023,4,patiala,8999714,15616650177.0
punjab,2023,4,kapurthala,6930286,6648655548.0
punjab,2023,4,bathinda,6390967,10839611189.0
punjab,2023,4,fazilka,5456891,10527432082.0
punjab,2023,4,pathankot,4549073,7819150106.0
punjab,2023,4,hoshiarpur,4336445,7936122207.0
punjab,2024,1,ludhiana,28568525,41343031752.0
punjab,2024,1,sas nagar,25433845,27372958741.0
punjab,2024,1,amritsar,11540229,22419893464.0
punjab,2024,1,jalandhar,10132962,16446082951.0
punjab,2024,1,patiala,8831645,14870461841.0
punjab,2024,1,kapurthala,6765244,6618033639.0
punjab,2024,1,bathinda,6617924,10904849700.0
punjab,2024,1,fazilka,5730030,10679946746.0
punjab,2024,1,pathankot,4742132,7842947838.0
punjab,2024,1,hoshiarpur,4461001,8004719170.0
punjab,2024,2,ludhiana,35400727,44557828125.0
punjab,2024,2,sas nagar,30723387,31215525858.0
punjab,2024,2,amritsar,13776755,24221455725.0
punjab,2024,2,jalandhar,12349508,18128835080.0
punjab,2024,2,patiala,10846087,16336740816.0
punjab,2024,2,bathinda,7831997,11957037939.0
punjab,2024,2,kapurthala,7426669,7283857721.0
punjab,2024,2,fazilka,6573364,10789879069.0
punjab,2024,2,pathankot,5775221,8890480263.0
punjab,2024,2,hoshiarpur,5391642,8599950770.0
punjab,2024,3,ludhiana,40032943,49808687029.0
punjab,2024,3,sas nagar,32960621,32600788096.0
punjab,2024,3,amritsar,15114786,25498232906.0
punjab,2024,3,jalandhar,13793620,19290601606.0
punjab,2024,3,patiala,12023048,16869198282.0
punjab,2024,3,bathinda,8747233,12644955739.0
punjab,2024,3,kapurthala,7721886,7905356579.0
punjab,2024,3,fazilka,6356943,9556551986.0
punjab,2024,3,hoshiarpur,5973358,9155493169.0
punjab,2024,3,pathankot,5869967,8920911367.0
punjab,2024,4,ludhiana,42886520,57812627135.0
punjab,2024,4,sas nagar,33581261,34532810874.0
punjab,2024,4,amritsar,16346749,28740230644.0
punjab,2024,4,jalandhar,14880101,21671210961.0
punjab,2024,4,patiala,12735792,18858856263.0
punjab,2024,4,bathinda,9137826,13643478428.0
punjab,2024,4,kapurthala,8482011,8624136499.0
punjab,2024,4,fazilka,6702859,11019891129.0
punjab,2024,4,hoshiarpur,6587313,10763106680.0
punjab,2024,4,pathankot,6273187,9761094256.0
rajasthan,2018,1,jaipur,2417174,2953086960.14
rajasthan,2018,1,alwar,511188,636193637.44
rajasthan,2018,1,sikar,321709,354268688.08
rajasthan,2018,1,kota,317338,313545175.35
rajasthan,2018,1,jodhpur,317285,467963867.17
rajasthan,2018,1,bhilwara,305744,353135371.88
rajasthan,2018,1,ganganagar,238689,291145139.76
rajasthan,2018,1,nagaur,226358,245926094.94
rajasthan,2018,1,ajmer,224405,347556929.7
rajasthan,2018,1,udaipur,224103,315736879.71
rajasthan,2018,2,jaipur,3175255,4952882923.42
rajasthan,2018,2,alwar,700144,1094410044.92
rajasthan,2018,2,jodhpur,435868,822648668.38
rajasthan,2018,2,kota,397475,569851208.4
rajasthan,2018,2,sikar,396177,599106340.76
rajasthan,2018,2,bhilwara,379750,588411664.44
rajasthan,2018,2,ganganagar,316032,524823183.83
rajasthan,2018,2,nagaur,304856,430074431.61
rajasthan,2018,2,ajmer,303419,573173492.08
rajasthan,2018,2,udaipur,291907,521933429.8
rajasthan,2018,3,jaipur,4954443,7882149494.55
rajasthan,2018,3,alwar,1024880,1687744780.65
rajasthan,2018,3,kota,582519,821606603.15
rajasthan,2018,3,jodhpur,570133,1263392447.26
rajasthan,2018,3,bhilwara,544999,933730468.53
rajasthan,2018,3,sikar,478163,893538054.12
rajasthan,2018,3,nagaur,473481,696224765.65
rajasthan,2018,3,dausa,448286,532308543.23
rajasthan,2018,3,udaipur,417509,818672225.29
rajasthan,2018,3,ajmer,400284,841931847.48
rajasthan,2018,4,jaipur,7271209,12107341570.49
rajasthan,2018,4,alwar,1532807,2700489271.37
rajasthan,2018,4,jodhpur,854003,1928732779.27
rajasthan,2018,4,kota,831676,1186913794.18
rajasthan,2018,4,bhilwara,781679,1420324850.98
rajasthan,2018,4,sikar,735428,1558681541.16
rajasthan,2018,4,dausa,673282,921613483.05
rajasthan,2018,4,udaipur,606049,1219187067.85
rajasthan,2018,4,ajmer,577840,1318562548.9
rajasthan,2018,4,ganganagar,561084,1174061620.68
rajasthan,2019,1,jaipur,19178441,25043540802.37
rajasthan,2019,1,alwar,2791195,3949132714.56
rajasthan,2019,1,kota,1748396,1712973062.06
rajasthan,2019,1,bhilwara,1615975,2126329687.94
rajasthan,2019,1,jodhpur,1535328,2762592744.33
rajasthan,2019,1,dausa,1370483,1416280224.74
rajasthan,2019,1,sikar,1310064,2164835681.27
rajasthan,2019,1,ajmer,1030802,1810602285.24
rajasthan,2019,1,udaipur,998792,1584751474.65
rajasthan,2019,1,jhunjhunu,984628,1661037639.54
rajasthan,2019,2,jaipur,27449382,46056907216.77
rajasthan,2019,2,alwar,2451727,4430719900.49
rajasthan,2019,2,jodhpur,1733269,3700049028.62
rajasthan,2019,2,kota,1571917,2185105967.34
rajasthan,2019,2,bhilwara,1359790,2514774803.62
rajasthan,2019,2,sikar,1198479,2624570998.83
rajasthan,2019,2,jhunjhunu,1128965,2364089402.61
rajasthan,2019,2,ajmer,1078977,2153453855.4
rajasthan,2019,2,dausa,1063146,1644609703.07
rajasthan,2019,2,udaipur,1007076,1724895638.79
rajasthan,2019,3,jaipur,36334520,58402103360.68
rajasthan,2019,3,alwar,3359867,5501752093.05
rajasthan,2019,3,jodhpur,2465513,4931658536.49
rajasthan,2019,3,kota,2435542,2706744841.94
rajasthan,2019,3,bhilwara,1993704,3277886476.51
rajasthan,2019,3,sikar,1660524,3298948099.24
rajasthan,2019,3,udaipur,1643482,2352763015.74
rajasthan,2019,3,ajmer,1474810,2744812297.83
rajasthan,2019,3,dausa,1428706,1976649524.94
rajasthan,2019,3,jhunjhunu,1333354,2830120895.18
rajasthan,2019,4,jaipur,44335592,81782144762.49
rajasthan,2019,4,alwar,4269770,7746529382.88
rajasthan,2019,4,jodhpur,3216115,6915335471.43
rajasthan,2019,4,kota,2899819,3813622079.52
rajasthan,2019,4,bhilwara,2464660,4716195173.98
rajasthan,2019,4,udaipur,2311396,3313736215.97
rajasthan,2019,4,sikar,2248784,5037411453.27
rajasthan,2019,4,ajmer,2025212,4104641128.53
rajasthan,2019,4,dausa,1869433,3045918034.11
rajasthan,2019,4,jhunjhunu,1869375,4227582982.79
rajasthan,2020,1,jaipur,52623661,98360847993.81
rajasthan,2020,1,alwar,5046369,9090012850.27
rajasthan,2020,1,jodhpur,3807384,7642170733.96
rajasthan,2020,1,kota,3282916,4272102864.04
rajasthan,2020,1,bhilwara,2976581,5578143401.68
rajasthan,2020,1,sikar,2898431,6198159589.27
rajasthan,2020,1,udaipur,2735381,3947849172.85
rajasthan,2020,1,ajmer,2642400,5228150511.0
rajasthan,2020,1,dausa,2290731,3676225560.29
rajasthan,2020,1,nagaur,1885285,4010256396.92
rajasthan,2020,2,jaipur,43871862,88270816977.91
rajasthan,2020,2,alwar,5981709,10239649719.69
rajasthan,2020,2,jodhpur,3972317,7649652331.7
rajasthan,2020,2,sikar,3448263,6813435569.8
rajasthan,2020,2,bhilwara,3144077,5583955261.07
rajasthan,2020,2,dausa,2849821,4537835885.88
rajasthan,2020,2,kota,2674020,4271159445.43
rajasthan,2020,2,ajmer,2539677,4723275737.0
rajasthan,2020,2,nagaur,2506689,4856436699.31
rajasthan,2020,2,udaipur,2293910,3491313530.82
rajasthan,2020,3,jaipur,71797182,138189424031.46
rajasthan,2020,3,alwar,7995044,14617913028.15
rajasthan,2020,3,jodhpur,6262826,13714122197.99
rajasthan,2020,3,bhilwara,4656173,9414793215.56
rajasthan,2020,3,sikar,4567655,9916206321.88
rajasthan,2020,3,kota,4442791,8027789840.77
rajasthan,2020,3,ajmer,3910137,8288212743.53
rajasthan,2020,3,udaipur,3836995,6351934008.15
rajasthan,2020,3,dausa,3552220,5920927935.59
rajasthan,2020,3,nagaur,3048026,6903346685.31
rajasthan,2020,4,jaipur,82378485,159641718978.42
rajasthan,2020,4,alwar,10874361,21064630283.18
rajasthan,2020,4,jodhpur,8568947,19107841742.14
rajasthan,2020,4,bhilwara,6669204,13765886969.32
rajasthan,2020,4,sikar,6635869,15551286576.7
rajasthan,2020,4,kota,6392503,11328763287.37
rajasthan,2020,4,ajmer,5843422,12526263260.9
rajasthan,2020,4,udaipur,5631994,9376663713.63
rajasthan,2020,4,nagaur,4447471,10913756198.46
rajasthan,2020,4,bikaner,4005208,8393453473.06
rajasthan,2021,1,jaipur,125917532,223771205713.25
rajasthan,2021,1,alwar,12041829,23497000298.14
rajasthan,2021,1,jodhpur,11409882,24774598219.41
rajasthan,2021,1,kota,9133910,15546647728.09
rajasthan,2021,1,bhilwara,7672484,16416337441.89
rajasthan,2021,1,sikar,7581768,17303999484.27
rajasthan,2021,1,ajmer,7053995,15317166377.74
rajasthan,2021,1,udaipur,6826421,10957000441.95
rajasthan,2021,1,dausa,4999310,8786072971.79
rajasthan,2021,1,nagaur,4976059,12761075159.69
rajasthan,2021,2,jaipur,137247139,248390977964.56
rajasthan,2021,2,alwar,14291357,26436939537.76
rajasthan,2021,2,jodhpur,12941666,27913789331.64
rajasthan,2021,2,kota,9960676,18087598514.49
rajasthan,2021,2,sikar,8840543,19750164303.67
rajasthan,2021,2,bhilwara,8735150,17984159143.1
rajasthan,2021,2,ajmer,7863986,16687418391.09
rajasthan,2021,2,nagaur,6493229,15639817785.86
rajasthan,2021,2,dausa,6410357,10828124760.84
rajasthan,2021,2,udaipur,6280736,10800769537.66
rajasthan,2021,3,jaipur,193839196,313664435689.3
rajasthan,2021,3,jodhpur,19263957,38514689413.0
rajasthan,2021,3,alwar,18956440,31796623472.55
rajasthan,2021,3,kota,13858632,22356848820.75
rajasthan,2021,3,bhilwara,12558408,23899765687.0
rajasthan,2021,3,sikar,12157675,24859966680.62
rajasthan,2021,3,ajmer,12039695,23974005140.5
rajasthan,2021,3,udaipur,10000681,15950385929.05
rajasthan,2021,3,nagaur,8542495,19712431242.61
rajasthan,2021,3,dausa,8175162,12267753351.0
rajasthan,2021,4,jaipur,231804892,394435778364.01
rajasthan,2021,4,jodhpur,23671637,49201187505.37
rajasthan,2021,4,alwar,23661509,40984441151.34
rajasthan,2021,4,bhilwara,15373212,29555829037.16
rajasthan,2021,4,ajmer,15049250,31040109507.97
rajasthan,2021,4,sikar,14946567,32671486020.05
rajasthan,2021,4,kota,14912645,24168234009.3
rajasthan,2021,4,udaipur,12082286,19874244609.25
rajasthan,2021,4,nagaur,10615952,25959911336.43
rajasthan,2021,4,dausa,10142219,16190233721.35
rajasthan,2022,1,jaipur,262950613,434507898653.23
rajasthan,2022,1,jodhpur,27810577,56966935615.03
rajasthan,2022,1,alwar,27462202,46051829716.35
rajasthan,2022,1,kota,19207151,30335394639.45
rajasthan,2022,1,bhilwara,18219742,34832214592.69
rajasthan,2022,1,ajmer,17973292,36567659945.04
rajasthan,2022,1,sikar,16975662,35691652892.45
rajasthan,2022,1,udaipur,13527713,22322610837.97
rajasthan,2022,1,nagaur,12629151,30251543728.24
rajasthan,2022,1,bikaner,11656264,23262580003.21
rajasthan,2022,2,jaipur,314511010,497492495896.22
rajasthan,2022,2,alwar,31488094,50746151172.87
rajasthan,2022,2,jodhpur,31463295,61614349060.01
rajasthan,2022,2,kota,22930803,36055197912.07
rajasthan,2022,2,ajmer,20900496,40715583331.31
rajasthan,2022,2,bhilwara,20131391,38273076738.36
rajasthan,2022,2,sikar,19932783,40102076741.92
rajasthan,2022,2,udaipur,15896129,24912652508.0
rajasthan,2022,2,nagaur,14631304,33408260595.27
rajasthan,2022,2,bikaner,13694139,26087476960.41
rajasthan,2022,3,jaipur,377469909,564818218571.29
rajasthan,2022,3,jodhpur,44177624,78522559026.68
rajasthan,2022,3,alwar,35823235,53614596972.03
rajasthan,2022,3,ajmer,28082495,49547976214.08
rajasthan,2022,3,kota,22439613,32238127933.33
rajasthan,2022,3,bhilwara,22210445,37982785217.26
rajasthan,2022,3,sikar,21334188,40269671901.05
rajasthan,2022,3,udaipur,17437737,26920987876.54
rajasthan,2022,3,nagaur,17110682,34696357961.38
rajasthan,2022,3,bikaner,15580963,27371553576.15
rajasthan,2022,4,jaipur,404922774,635458549842.82
rajasthan,2022,4,jodhpur,65465040,116215227388.42
rajasthan,2022,4,alwar,38922404,61077684974.05
rajasthan,2022,4,bhilwara,27720484,47886590518.52
rajasthan,2022,4,ajmer,27641155,51933913055.12
rajasthan,2022,4,udaipur,26954261,41938245496.56
rajasthan,2022,4,kota,26571402,37841298987.06
rajasthan,2022,4,sikar,23710055,48095846111.82
rajasthan,2022,4,nagaur,20286836,43215070664.44
rajasthan,2022,4,bikaner,16072144,30210151812.1
rajasthan,2023,1,jaipur,250101628,383391511211.0
rajasthan,2023,1,alwar,59810068,90609216574.0
rajasthan,2023,1,jodhpur,55799596,103638420860.0
rajasthan,2023,1,ajmer,40711142,75097900480.0
rajasthan,2023,1,bhilwara,40390520,69684628207.0
rajasthan,2023,1,kota,37756795,49533748966.0
rajasthan,2023,1,sikar,37352772,73473038385.0
rajasthan,2023,1,nagaur,29670841,64697662210.0
rajasthan,2023,1,udaipur,28562794,42357660825.0
rajasthan,2023,1,barmer,27662361,55275431518.0
rajasthan,2023,2,jaipur,291245541,414094307123.0
rajasthan,2023,2,alwar,72379746,100096748505.0
rajasthan,2023,2,jodhpur,63628518,111202183454.0
rajasthan,2023,2,ajmer,47633939,82448878689.0
rajasthan,2023,2,bhilwara,46805864,76181416686.0
rajasthan,2023,2,sikar,43838459,80007069194.0
rajasthan,2023,2,kota,42838853,57552911099.0
rajasthan,2023,2,nagaur,34917594,69594287612.0
rajasthan,2023,2,udaipur,32859859,46209374120.0
rajasthan,2023,2,bikaner,31513648,53282144682.0
rajasthan,2023,3,jaipur,342432937,452155901967.0
rajasthan,2023,3,alwar,83622314,106211136518.0
rajasthan,2023,3,jodhpur,75070383,122789673613.0
rajasthan,2023,3,ajmer,55434114,89863148675.0
rajasthan,2023,3,bhilwara,52915174,79649818035.0
rajasthan,2023,3,kota,50762499,59711359939.0
rajasthan,2023,3,sikar,50163961,84352935822.0
rajasthan,2023,3,nagaur,39621859,74244773949.0
rajasthan,2023,3,udaipur,37041203,49779671400.0
rajasthan,2023,3,barmer,35967971,59672023179.0
rajasthan,2023,4,jaipur,364600665,506659281364.0
rajasthan,2023,4,alwar,90398765,122187805239.0
rajasthan,2023,4,jodhpur,80099069,137799775489.0
rajasthan,2023,4,ajmer,61677455,104211118247.0
rajasthan,2023,4,bhilwara,58968074,91538306045.0
rajasthan,2023,4,sikar,54855504,99274410685.0
rajasthan,2023,4,kota,54374028,67851721970.0
rajasthan,2023,4,nagaur,43666154,86407438554.0
rajasthan,2023,4,udaipur,39752805,54390693651.0
rajasthan,2023,4,barmer,39465333,67901461228.0
rajasthan,2024,1,jaipur,417960026,559737992837.0
rajasthan,2024,1,alwar,108520009,140228734870.0
rajasthan,2024,1,jodhpur,95473393,154505604386.0
rajasthan,2024,1,ajmer,73201030,118678417415.0
rajasthan,2024,1,bhilwara,69716571,105876770009.0
rajasthan,2024,1,sikar,66079857,115438701952.0
rajasthan,2024,1,kota,62441853,74950448638.0
rajasthan,2024,1,nagaur,52846770,100182081923.0
rajasthan,2024,1,barmer,50374130,83345520997.0
rajasthan,2024,1,bikaner,47066973,75595791287.0
rajasthan,2024,2,jaipur,473991132,581415499446.0
rajasthan,2024,2,alwar,123384960,146601286216.0
rajasthan,2024,2,jodhpur,109890780,163991887137.0
rajasthan,2024,2,ajmer,83477986,125536806433.0
rajasthan,2024,2,bhilwara,77546963,110343877562.0
rajasthan,2024,2,sikar,74670274,120769552846.0
rajasthan,2024,2,kota,68085929,82603805702.0
rajasthan,2024,2,nagaur,61668120,106905796077.0
rajasthan,2024,2,barmer,56856938,85881959598.0
rajasthan,2024,2,bikaner,54860379,81393064142.0
rajasthan,2024,3,jaipur,392547155,435623980901.0
rajasthan,2024,3,jaipur rural,89649582,124662855950.0
rajasthan,2024,3,kota,74683892,82226084258.0
rajasthan,2024,3,jodhpur,65736215,87485725509.0
rajasthan,2024,3,sikar,62920265,95768283842.0
rajasthan,2024,3,bhilwara,62535691,82583353104.0
rajasthan,2024,3,ajmer,60977307,86264557832.0
rajasthan,2024,3,alwar,59413577,67166074935.0
rajasthan,2024,3,bikaner,55301890,76396377399.0
rajasthan,2024,3,udaipur,51328997,59858250523.0
rajasthan,2024,4,jaipur,419541051,484830515848.0
rajasthan,2024,4,jaipur rural,94887359,143651011670.0
rajasthan,2024,4,kota,78652857,91296239141.0
rajasthan,2024,4,jodhpur,69133490,95763063449.0
rajasthan,2024,4,bhilwara,65786845,91517533985.0
rajasthan,2024,4,sikar,65117483,106894207912.0
rajasthan,2024,4,ajmer,65076469,97434602238.0
rajasthan,2024,4,alwar,61265025,76097065857.0
rajasthan,2024,4,bikaner,57079577,85444950556.0
rajasthan,2024,4,udaipur,56852827,67449081560.0
sikkim,2018,1,east,24432,35907388.05
sikkim,2018,1,south,11355,16098282.75
sikkim,2018,1,west,4845,7468491.33
sikkim,2018,1,north,3446,5176776.8
sikkim,2018,2,east,40432,83823658.19
sikkim,2018,2,south,16740,27651617.53
sikkim,2018,2,west,10671,19368446.48
sikkim,2018,2,north,6735,12849363.32
sikkim,2018,3,east,59571,133322127.03
sikkim,2018,3,south,24662,40036375.96
sikkim,2018,3,west,14121,33797876.57
sikkim,2018,3,north,10146,27923847.4
sikkim,2018,4,east,84485,216960325.35
sikkim,2018,4,south,34495,60113689.05
sikkim,2018,4,west,19567,51859359.65
sikkim,2018,4,north,15986,54207984.03
sikkim,2019,1,east,155482,291845617.98
sikkim,2019,1,south,47506,76869333.72
sikkim,2019,1,west,21489,46329216.02
sikkim,2019,1,north,15810,42949466.66
sikkim,2019,2,east,297652,538259507.8
sikkim,2019,2,south,45712,82937894.82
sikkim,2019,2,west,26024,63325567.84
sikkim,2019,2,north,18856,54371272.97
sikkim,2019,3,east,429201,643298304.68
sikkim,2019,3,south,61142,106415589.26
sikkim,2019,3,west,33550,66514136.58
sikkim,2019,3,north,28543,68488417.92
sikkim,2019,4,east,616761,877636921.15
sikkim,2019,4,south,73099,121803196.15
sikkim,2019,4,west,43955,92445262.77
sikkim,2019,4,north,33255,84624221.59
sikkim,2020,1,east,360279,729478141.57
sikkim,2020,1,south,82456,138401236.41
sikkim,2020,1,west,49913,100981561.51
sikkim,2020,1,north,35470,84615332.46
sikkim,2020,2,east,304581,653853477.5
sikkim,2020,2,south,95669,152837659.22
sikkim,2020,2,west,69860,121265798.69
sikkim,2020,2,north,47621,126661852.85
sikkim,2020,3,east,353881,869648385.42
sikkim,2020,3,south,104888,202497013.73
sikkim,2020,3,west,79994,165556236.37
sikkim,2020,3,north,57672,163225093.14
sikkim,2020,4,east,428732,1129627876.12
sikkim,2020,4,south,130339,292804584.23
sikkim,2020,4,west,95163,245657098.13
sikkim,2020,4,north,80801,251186246.65
sikkim,2021,1,east,516158,1432658383.13
sikkim,2021,1,south,127233,310128541.24
sikkim,2021,1,west,88532,254432217.5
sikkim,2021,1,north,68266,220448584.97
sikkim,2021,2,east,635504,1575867390.79
sikkim,2021,2,south,157530,344012187.24
sikkim,2021,2,west,102322,248942844.21
sikkim,2021,2,north,81358,256077157.44
sikkim,2021,3,east,757493,1937906268.9
sikkim,2021,3,south,188063,416609481.7
sikkim,2021,3,west,116665,312940476.17
sikkim,2021,3,north,98373,321880637.04
sikkim,2021,4,east,1071092,2791933180.38
sikkim,2021,4,south,238464,546711693.46
sikkim,2021,4,west,146397,436365769.14
sikkim,2021,4,north,128392,421772618.65
sikkim,2022,1,east,1173942,2887894588.74
sikkim,2022,1,south,281076,619438912.35
sikkim,2022,1,west,165446,468296204.31
sikkim,2022,1,north,123838,391801570.46
sikkim,2022,2,east,1540255,3736097005.54
sikkim,2022,2,south,391808,756330708.2
sikkim,2022,2,west,215921,578171483.89
sikkim,2022,2,north,174097,540506472.67
sikkim,2022,3,east,1604446,3375012613.05
sikkim,2022,3,south,406488,760409362.32
sikkim,2022,3,west,204845,503543689.91
sikkim,2022,3,north,180979,523914878.61
sikkim,2022,4,east,2227237,4615052808.22
sikkim,2022,4,south,410951,731151545.28
sikkim,2022,4,west,222875,569473212.15
sikkim,2022,4,north,197276,542707823.77
sikkim,2023,1,east,2050840,4070142377.0
sikkim,2023,1,south,686864,1130114141.0
sikkim,2023,1,west,368967,853504549.0
sikkim,2023,1,north,289457,708806955.0
sikkim,2023,2,east,2681672,5266694395.0
sikkim,2023,2,south,866355,1313893353.0
sikkim,2023,2,west,468073,1009668241.0
sikkim,2023,2,north,396867,990094447.0
sikkim,2023,3,east,2877345,4826863273.0
sikkim,2023,3,south,981509,1367211496.0
sikkim,2023,3,west,518786,961549678.0
sikkim,2023,3,north,427297,951612974.0
sikkim,2023,4,east,2941915,5169011224.0
sikkim,2023,4,south,992717,1473748906.0
sikkim,2023,4,west,559933,1099388405.0
sikkim,2023,4,north,362759,848459936.0
sikkim,2024,1,east,3488191,5716197803.0
sikkim,2024,1,south,1210994,1648548570.0
sikkim,2024,1,west,638357,1126104223.0
sikkim,2024,1,north,482604,964870927.0
sikkim,2024,2,east,4331593,6980034785.0
sikkim,2024,2,south,1459366,1811616156.0
sikkim,2024,2,west,827782,1370032747.0
sikkim,2024,2,north,569581,1134834467.0
sikkim,2024,3,gangtok,3579312,5111431053.0
sikkim,2024,3,namchi,1350881,1562465268.0
sikkim,2024,3,pakyong,1323308,1584620683.0
sikkim,2024,3,mangan,605337,1135907899.0
sikkim,2024,3,gyalshing,503419,711319647.0
sikkim,2024,3,soreng,351524,464084522.0
sikkim,2024,4,gangtok,4189043,6157550329.0
sikkim,2024,4,namchi,1548124,1869871124.0
sikkim,2024,4,pakyong,1444506,1821106426.0
sikkim,2024,4,mangan,709258,1284718452.0
sikkim,2024,4,gyalshing,623889,953320814.0
sikkim,2024,4,soreng,402050,554534253.0
tamil-nadu,2018,1,chennai,2656230,4281137762.52
tamil-nadu,2018,1,chengalpattu,569483,1030187164.97
tamil-nadu,2018,1,coimbatore,533919,913824434.63
tamil-nadu,2018,1,thiruvallur,413340,730210413.66
tamil-nadu,2018,1,kancheepuram,308279,538409899.0
tamil-nadu,2018,1,tiruppur,239740,423271979.69
tamil-nadu,2018,1,salem,219916,375963971.68
tamil-nadu,2018,1,krishnagiri,153618,253907426.25
tamil-nadu,2018,1,tiruchirappalli,149186,262528157.22
tamil-nadu,2018,1,madurai,129858,232151304.35
tamil-nadu,2018,2,chennai,3719593,7305357440.75
tamil-nadu,2018,2,coimbatore,871802,1722112067.16
tamil-nadu,2018,2,chengalpattu,829689,1681243536.85
tamil-nadu,2018,2,thiruvallur,615860,1281039198.62
tamil-nadu,2018,2,kancheepuram,460276,926687779.52
tamil-nadu,2018,2,tiruppur,391330,829169121.07
tamil-nadu,2018,2,salem,333175,709542959.17
tamil-nadu,2018,2,tiruchirappalli,245903,507249777.36
tamil-nadu,2018,2,krishnagiri,240421,518922355.15
tamil-nadu,2018,2,madurai,213788,460415565.21
tamil-nadu,2018,3,chennai,5887343,10122319547.14
tamil-nadu,2018,3,coimbatore,1469560,2559173878.21
tamil-nadu,2018,3,chengalpattu,1337462,2362109205.94
tamil-nadu,2018,3,thiruvallur,957503,1926378414.66
tamil-nadu,2018,3,kancheepuram,766192,1416878619.38
tamil-nadu,2018,3,tiruppur,583538,1259741718.04
tamil-nadu,2018,3,salem,484460,980781000.4
tamil-nadu,2018,3,krishnagiri,421247,853575950.9
tamil-nadu,2018,3,tiruchirappalli,342744,723073924.7
tamil-nadu,2018,3,madurai,322515,702347696.92
tamil-nadu,2018,4,chennai,8007699,14632395110.57
tamil-nadu,2018,4,chengalpattu,1974233,3371036660.92
tamil-nadu,2018,4,coimbatore,1902305,3656789906.02
tamil-nadu,2018,4,thiruvallur,1578958,2979682370.96
tamil-nadu,2018,4,kancheepuram,1161731,2100098547.55
tamil-nadu,2018,4,tiruppur,811860,1780229997.98
tamil-nadu,2018,4,salem,696312,1471377592.29
tamil-nadu,2018,4,krishnagiri,593519,1260396240.12
tamil-nadu,2018,4,tiruchirappalli,521026,1117403132.56
tamil-nadu,2018,4,madurai,474612,1067216902.88
tamil-nadu,2019,1,chennai,11642449,18810971714.51
tamil-nadu,2019,1,chengalpattu,3285713,4918695631.4
tamil-nadu,2019,1,coimbatore,2709665,5072064993.63
tamil-nadu,2019,1,thiruvallur,2305713,3957616692.24
tamil-nadu,2019,1,kancheepuram,1732340,2735468905.17
tamil-nadu,2019,1,tiruppur,1078231,2186722074.26
tamil-nadu,2019,1,salem,949562,1916555034.7
tamil-nadu,2019,1,krishnagiri,848874,1549327562.48
tamil-nadu,2019,1,tiruchirappalli,739515,1460934059.66
tamil-nadu,2019,1,madurai,662080,1386372054.51
tamil-nadu,2019,2,chennai,10577435,20366477248.33
tamil-nadu,2019,2,chengalpattu,3719692,5655296088.73
tamil-nadu,2019,2,coimbatore,3191687,7063644440.49
tamil-nadu,2019,2,thiruvallur,2486358,4674408137.82
tamil-nadu,2019,2,kancheepuram,1656532,2936409443.6
