state,year,quarter,latitude,longitude,metric,label
bihar,2022,1,25.78759542861126,85.4427152584801,14.0,vaishali district
manipur,2024,1,25.149381289941218,93.67753618819224,1.0,tamenglong district
andhra-pradesh,2022,4,14.966338696643732,78.02524660458907,1.0,anantapur district
uttar-pradesh,2023,2,25.660552931341226,83.34153342076118,8.0,ghazipur district
andhra-pradesh,2023,3,13.605374115152014,78.48087750095107,20.0,chittoor district
maharashtra,2022,4,18.68088129398791,74.75126302188613,1.0,ahmednagar district
haryana,2023,1,30.15253439259267,76.79712471085682,3.0,kurukshetra district
uttar-pradesh,2024,4,29.057814956273955,78.93448140411583,3.0,rampur district
karnataka,2022,4,12.665379658047762,75.76621946092965,2.0,hassan district
karnataka,2023,2,16.25137821170954,77.32669913590907,4.0,raichur district
gujarat,2023,4,22.87657722036073,69.877609069063,2.0,kachchh district
maharashtra,2024,3,16.6851509121412,74.27075087427112,87.0,kolhapur district
bihar,2022,1,27.11765289362361,84.46451841387275,6.0,pashchim champaran district
uttar-pradesh,2021,1,26.361096073136768,80.21539977126524,1.0,kanpur nagar district
maharashtra,2021,1,16.890887428660964,74.11812337576457,1.0,kolhapur district
uttar-pradesh,2023,2,26.58654344214416,80.43821528048849,2.0,unnao district
uttar-pradesh,2023,4,25.75796041937207,80.29345220996619,2.0,hamirpur district
uttarakhand,2023,3,29.096214189117912,79.7007211421711,2.0,nainital district
maharashtra,2021,3,20.40665133246959,75.68480742027995,1.0,aurangabad district
andhra-pradesh,2021,4,16.12684768856525,80.47158657459656,1.0,guntur district
telangana,2022,4,16.517535660854353,77.71659254463381,1.0,narayanpet district
jharkhand,2021,2,24.3932701350743,85.95600051827883,2.0,giridih district
west-bengal,2023,1,23.303660002098223,87.18715370283034,2.0,bankura district
uttarakhand,2024,2,30.4248020184458,77.62497342187812,3.0,dehradun district
west-bengal,2024,2,26.79905441180091,88.98446149902016,2.0,jalpaiguri district
uttar-pradesh,2023,1,26.520597861720045,80.3268812242327,2.0,kanpur nagar district
odisha,2023,2,20.65040067377509,86.66614526577467,2.0,kendrapara district
haryana,2023,4,28.45259299069557,77.29223320023456,1111.0,faridabad district
uttarakhand,2023,2,29.7824961196778,80.26000996261887,4.0,pithoragarh district
arunachal-pradesh,2022,2,27.203648168147996,92.504941356271,5.0,west kameng district
uttar-pradesh,2023,3,27.31788469503364,83.40564378729636,1.0,maharajganj district
west-bengal,2023,1,23.71067324937625,88.14377823941402,3.0,purba bardhaman district
tamil-nadu,2021,4,12.523866274834148,80.08142917150316,1.0,chengalpattu district
odisha,2021,3,20.756564453393224,86.61575270215178,1.0,kendrapara district
karnataka,2022,2,13.081152206669966,76.39266680573678,1.0,hassan district
tamil-nadu,2021,1,10.407005842992527,78.53769056268958,1.0,pudukkottai district
punjab,2021,3,31.67334515968496,74.83316741970363,6.0,amritsar district
uttar-pradesh,2020,3,25.89353715612644,82.14416430369162,1.0,pratapgarh district
maharashtra,2020,4,19.11031353876617,73.94186034276925,27.0,pune district
haryana,2024,2,30.044371257898987,76.32320417856843,23.0,kaithal district
west-bengal,2023,3,23.107317579157808,88.50333806228032,2.0,nadia district
uttar-pradesh,2022,2,27.90532794065691,80.31573969183727,1.0,kheri district
uttar-pradesh,2023,3,27.58066193786286,82.58890117122412,1.0,balrampur district
jharkhand,2023,1,25.256855168264146,87.50495720908214,3.0,sahebganj district
uttar-pradesh,2024,4,28.815830500416823,78.25331016223771,31.0,amroha district
uttar-pradesh,2021,3,29.245288563903447,78.31024893125932,1.0,bijnor district
bihar,2024,2,25.970509377318407,85.27742074284158,38.0,muzaffarpur district
gujarat,2024,3,21.998962192740684,70.7941564498699,3.0,rajkot district
bihar,2022,1,27.258336731336477,84.46451841387275,3.0,pashchim champaran district
bihar,2023,2,25.021009138764207,85.52517396986853,1.0,nalanda district
telangana,2023,3,16.96335354649762,79.92486689605576,4.0,suryapet district
andhra-pradesh,2023,3,15.56701000879419,78.94579480734252,1.0,prakasam district
jammu-&-kashmir,2024,2,34.08348447621004,74.739559118527,51.0,srinagar district
rajasthan,2024,1,24.130597589529863,76.02178307708606,3.0,jhalawar district
odisha,2024,2,21.5395773131456,85.48396037179121,3.0,kendujhar district
gujarat,2024,2,22.72880356725004,71.62580230621599,67.0,surendranagar district
rajasthan,2022,1,25.007895883907423,72.34887207462923,1.0,jalore district
tamil-nadu,2024,4,10.699259329378828,79.61090489942326,2.0,tiruvarur district
west-bengal,2021,3,22.95124541441252,88.36763925689654,32.0,hooghly district
odisha,2023,4,19.177238024572787,83.58693985915964,2.0,rayagada district
tamil-nadu,2023,4,11.03341470603831,78.38991078921848,3.0,tiruchirappalli district
chhattisgarh,2024,1,21.563000678543208,81.74041342745406,10.0,raipur district
punjab,2023,1,31.880958187029623,75.17204881855378,1.0,gurdaspur district
uttar-pradesh,2023,4,25.393506523761893,81.7841702924854,116.0,prayagraj district
uttar-pradesh,2023,3,26.6029553681456,83.39496318647066,4.0,gorakhpur district
tamil-nadu,2024,4,9.8145255468861,77.6593393814543,5.0,madurai district
karnataka,2022,1,12.3459267128892,76.97006685839166,1.0,mysuru district
jharkhand,2024,2,24.0590889241286,85.88444041559224,1.0,giridih district
bihar,2023,4,25.5975915100044,84.1065661763329,5.0,buxar district
odisha,2021,1,20.12149016376525,85.85374175151827,4.0,puri district
uttarakhand,2024,1,30.017734587798277,78.91185064194453,1.0,pauri garhwal district
maharashtra,2022,3,18.936010244941777,75.3237262133769,1.0,beed district
uttar-pradesh,2021,3,25.42329821424936,81.3124341114798,2.0,kaushambi district
madhya-pradesh,2022,2,23.984726305364568,78.44677445002056,1.0,sagar district
odisha,2024,1,19.265117547780807,83.38428080020016,3.0,rayagada district
uttarakhand,2020,4,29.33213014268959,79.05885601121777,1.0,nainital district
uttarakhand,2024,4,29.293978044704893,79.01364745551477,6.0,udham singh nagar district
rajasthan,2020,4,24.92295532741936,74.10637760442646,3.0,rajsamand district
andhra-pradesh,2024,1,14.370340401491648,78.25331016223771,3.0,ysr district
maharashtra,2022,4,15.798187699083387,74.17684116064805,1.0,kolhapur district
uttar-pradesh,2021,3,28.62736080775021,78.07089850397327,1.0,bulandshahr district
karnataka,2023,2,13.835981357045116,75.95212999730916,7.0,davanagere district
karnataka,2023,1,13.79224238132002,77.21177329224568,1.0,tumakuru district
rajasthan,2023,4,27.98517613704808,75.39368078238793,11.0,jhunjhunu district
karnataka,2024,1,15.352080226022492,76.7278803133009,3.0,ballari district
maharashtra,2021,1,18.018804422816903,73.47105404337144,2.0,raigad district
gujarat,2024,3,22.66089543945485,72.95196216933937,2.0,kheda district
karnataka,2023,4,14.193092630731153,76.41581287924114,66.0,chitradurga district
bihar,2024,3,25.54525039587173,83.97971732130083,140.0,buxar district
assam,2023,1,24.792661603571748,92.58420623899988,10.0,hailakandi district
punjab,2023,2,31.396139546452225,75.90567529309948,2.0,hoshiarpur district
bihar,2022,4,26.209346142948892,85.36013070374008,9.0,muzaffarpur district
rajasthan,2023,4,27.040727241714556,73.91834636014222,1.0,nagaur district
tamil-nadu,2023,2,8.443556606932209,77.89960398777556,7.0,thoothukkudi district
odisha,2020,2,21.511992517912145,86.87722982290258,10.0,baleshwar district
karnataka,2022,4,16.380419613092798,75.10199417404296,4.0,bagalkote district
bihar,2023,3,25.33501607570581,85.74102617483788,1.0,patna district
andhra-pradesh,2021,1,18.725964149751444,84.26475223822136,1.0,srikakulam district
tamil-nadu,2021,2,8.861642629686445,77.487404934567,2.0,tenkasi district
assam,2024,4,24.965444287019604,92.88265339761328,1.0,cachar district
tamil-nadu,2024,1,11.600371734877507,78.07089850397327,25.0,salem district
rajasthan,2023,4,27.28201006252523,75.25373970206532,3.0,sikar district
maharashtra,2023,4,21.28765325418264,80.36029697274884,1.0,gondia district
uttar-pradesh,2022,3,27.629230522060897,77.47593338307468,2.0,mathura district
assam,2023,3,26.02120807207442,93.78923276135,6.0,karbi anglong district
madhya-pradesh,2022,4,23.28419384235332,78.33301571784003,1.0,raisen district
bihar,2022,2,25.29086530602281,87.41579376100015,3.0,bhagalpur district
uttar-pradesh,2023,2,25.964738077951083,83.86320647159417,4.0,ballia district
madhya-pradesh,2022,1,23.48219571706089,76.32320417856843,1.0,shajapur district
rajasthan,2022,2,27.399573595961847,75.06695522632855,2.0,sikar district
kerala,2024,3,8.571427896537777,76.87786123226277,214.0,thiruvananthapuram district
west-bengal,2020,2,22.09411819278961,87.49505864372901,1.0,paschim medinipur district
west-bengal,2024,1,23.129206877627627,87.42570928874844,6.0,bankura district
chhattisgarh,2024,2,20.872609827844546,80.74915625193516,1.0,rajnandgaon district
chhattisgarh,2024,4,21.016001135799687,81.69663059424752,3.0,raipur district
uttarakhand,2023,2,29.22274223670474,79.40849284843318,2.0,nainital district
karnataka,2024,3,13.71267066632274,77.43003569904403,1.0,tumakuru district
maharashtra,2022,3,20.10661425150947,79.91367311127598,1.0,chandrapur district
punjab,2022,3,30.080221814211967,74.16509908485864,1.0,fazilka district
telangana,2022,2,19.338846859050115,79.25075341651123,1.0,kumuram bheem asifabad district
west-bengal,2021,2,23.650029816759293,86.65607087541512,1.0,purulia district
maharashtra,2024,3,19.716488885096727,74.411524558447,1.0,ahmednagar district
odisha,2023,4,21.27737210733216,86.46426655681547,11.0,baleshwar district
haryana,2023,4,28.577499832122303,75.90567529309948,3.0,bhiwani district
bihar,2021,3,25.356990929470424,87.14727652099752,4.0,bhagalpur district
madhya-pradesh,2023,2,22.049116885523663,75.81271993338781,1.0,khargone district
odisha,2021,3,20.242408031116117,86.49460072247935,1.0,jagatsinghapur district
jharkhand,2021,4,24.537270086468663,87.05743019504452,1.0,dumka district
uttar-pradesh,2023,4,26.953970338592036,80.18192677408533,4.0,unnao district
telangana,2024,4,18.090906339358146,77.79669747328762,2.0,sangareddy district
haryana,2021,3,28.63072122215766,76.64704699668393,4.0,jhajjar district
tripura,2023,1,23.683917970071118,92.08122890298542,1.0,dhalai district
himachal-pradesh,2021,3,32.33298680368153,75.90567529309948,3.0,kangra district
uttar-pradesh,2024,2,25.8385186929898,80.62714149170621,4.0,fatehpur district
bihar,2023,2,26.23711211746767,84.48550700308567,6.0,siwan district
karnataka,2021,2,12.444118076715634,76.90091913220243,3.0,mandya district
maharashtra,2021,3,21.129149876733127,79.11533670045316,268.0,nagpur district
rajasthan,2020,3,24.197979730740137,73.91834636014222,1.0,udaipur district
gujarat,2023,3,24.12788072928744,72.47906955724628,1.0,banas kantha district
delhi,2021,1,28.43839068610665,77.11975207803401,62.0,south district
odisha,2023,1,21.26440085819025,86.41366867591874,1.0,baleshwar district
rajasthan,2020,3,27.438281831684943,75.75459198409732,1.0,sikar district
bihar,2023,3,27.310607727217864,84.30686444443548,1.0,pashchim champaran district
uttar-pradesh,2022,4,27.72445505608136,81.44437896343535,1.0,bahraich district
jammu-&-kashmir,2022,2,32.59597264274077,75.03190858073782,5.0,samba district
punjab,2023,1,30.577056932778277,74.5521869084669,1.0,sri muktsar sahib district
tamil-nadu,2021,2,11.529926884433628,77.21177329224568,3.0,erode district
karnataka,2024,1,14.386046059411909,76.04499299765236,15.0,davanagere district
telangana,2024,4,16.256953768736622,77.61351576653415,1.0,jogulamba gadwal district
bihar,2022,2,25.5623513258804,84.41201400722245,2.0,bhojpur district
uttar-pradesh,2023,3,27.05720670188641,79.34092297471167,3.0,mainpuri district
chhattisgarh,2022,3,21.08708411819709,82.45902819302455,5.0,mahasamund district
karnataka,2022,2,12.935096215945965,77.75093032135311,429.0,bengaluru urban district
madhya-pradesh,2021,4,21.63634071106642,80.07025551885866,1.0,balaghat district
jharkhand,2022,3,22.374129217278828,86.0070546580391,1.0,west singhbhum district
gujarat,2024,3,21.672668875448025,73.55352339897821,1.0,narmada district
rajasthan,2024,3,27.5512170139814,75.06695522632855,11.0,sikar district
telangana,2020,4,18.39229100798976,77.59059696075337,1.0,kamareddy district
uttar-pradesh,2024,4,28.47311868795535,79.09274843445077,8.0,bareilly district
west-bengal,2020,2,23.63459262671674,86.49460072247935,1.0,purulia district
tamil-nadu,2023,2,13.06431400646428,79.65582422263809,135.0,ranipet district
tamil-nadu,2023,3,10.770244158964664,79.40849284843318,15.0,thiruvarur district
maharashtra,2021,2,18.643849711717493,75.1487007285481,1.0,ahmednagar district
maharashtra,2024,2,19.25913675072664,77.131258617636,1.0,hingoli district
gujarat,2024,2,23.70100658064477,73.176262608726,1.0,aravallis district
west-bengal,2022,4,22.80758736919784,87.41579376100015,1.0,paschim medinipur district
maharashtra,2024,4,17.53889808382856,73.48283735406989,3.0,ratnagiri district
maharashtra,2023,4,17.723864675273553,73.90658830179062,2.0,satara district
punjab,2024,1,32.1623381493116,75.58006776098746,5.0,pathankot district
jammu-&-kashmir,2023,3,33.14652748507482,75.30040090996116,1.0,ramban district
bihar,2024,4,26.204627399402423,85.19458581621883,14.0,muzaffarpur district
uttar-pradesh,2023,1,26.085872899963103,81.59802464501745,1.0,pratapgarh district
karnataka,2024,1,15.361672511780728,76.50835619494828,1.0,koppal district
bihar,2021,3,25.20886730559396,84.74722590719226,3.0,patna district
haryana,2021,2,27.915430733176017,77.45298683394492,1.0,palwal district
madhya-pradesh,2024,4,21.436179614743704,76.42738438423395,1.0,burhanpur district
uttar-pradesh,2021,4,28.28260270437075,80.57161988738399,1.0,kheri district
jharkhand,2023,2,23.50927187201993,84.94533569493937,3.0,ranchi district
odisha,2023,4,19.065468720505912,82.2202950557603,1.0,koraput district
uttar-pradesh,2023,2,27.3183115541724,82.69694084920934,12.0,siddharthnagar district
rajasthan,2020,2,27.280712468610343,71.24584364745998,3.0,jaisalmer district
tamil-nadu,2023,3,8.825340861744648,77.37263787068873,10.0,tirunelveli district
kerala,2022,3,9.554007279104924,76.5546031082873,93.0,kottayam district
punjab,2024,2,30.54622085593236,74.76296610940305,1.0,faridkot district
karnataka,2022,4,13.461792115197056,76.54304293421208,1.0,tumakuru district
andhra-pradesh,2021,4,14.703497219099711,77.61351576653415,2.0,anantapur district
tamil-nadu,2021,1,8.503778131428351,78.08230843392138,2.0,thoothukkudi district
maharashtra,2023,1,18.14234719877694,73.836025107013,2.0,pune district
karnataka,2024,2,12.05797836347607,76.32320417856843,54.0,mysuru district
haryana,2022,4,29.41350940315225,75.21873456590254,1.0,sirsa district
telangana,2024,2,18.7925450404472,79.1379196082522,1.0,jagtial district
karnataka,2024,3,15.809711318744489,75.46360309640293,2.0,gadag district
karnataka,2021,4,13.335985079840963,77.61351576653415,3.0,bengaluru rural district
bihar,2023,3,26.379563561530347,84.5064880535179,4.0,gopalganj district
west-bengal,2021,2,22.59656829740628,88.67717707353874,6.0,north twenty four parganas district
uttar-pradesh,2024,1,27.03164992353186,80.99263265635967,1.0,lucknow district
maharashtra,2020,4,19.799200832386045,74.96179235339719,1.0,aurangabad district
rajasthan,2021,2,29.461275218636764,74.4584245048982,1.0,hanumangarh district
uttar-pradesh,2024,4,25.93726707882386,83.23454048433712,2.0,azamgarh district
andhra-pradesh,2021,1,15.132077996381474,78.11653089466729,1.0,kurnool district
maharashtra,2022,4,20.381390156634595,73.80073403370818,2.0,nashik district
odisha,2023,1,22.260449695471728,86.23109398823536,1.0,mayurbhanj district
karnataka,2023,1,13.007206520518944,74.8799517907351,6.0,dakshina kannada district
assam,2021,3,24.88039275590265,92.3172323835531,1.0,karimganj district
maharashtra,2023,4,19.597510714093172,79.45351199575639,2.0,chandrapur district
karnataka,2020,2,16.171653967839323,75.39368078238793,1.0,bagalkote district
west-bengal,2024,2,23.2525700078534,85.93556480173177,3.0,purulia district
karnataka,2021,1,16.17762941160739,74.83316741970363,2.0,belagavi district
andhra-pradesh,2021,2,14.126037909461658,77.49887533552753,1.0,anantapur district
maharashtra,2024,2,20.95424307867477,75.82434268562162,1.0,jalgaon district
karnataka,2023,3,15.91555958832903,75.67317338923417,24.0,bagalkote district
west-bengal,2024,1,23.15474669760849,87.53464016189913,1.0,bankura district
chhattisgarh,2021,2,22.56180020224069,84.00087723658808,1.0,jashpur district
madhya-pradesh,2023,2,24.08872742168866,81.87160583220377,2.0,sidhi district
uttar-pradesh,2023,4,25.71153279651831,83.42699962860124,4.0,ghazipur district
arunachal-pradesh,2024,1,27.12739459128599,93.82991058879684,1.0,papum pare district
gujarat,2022,4,22.98261896518985,73.80073403370818,1.0,panch mahals district
himachal-pradesh,2023,3,31.60638771529541,76.39266680573678,2.0,una district
uttar-pradesh,2024,3,26.34701423678512,81.65282186455418,1.0,amethi district
maharashtra,2021,2,20.06893761599546,75.26540632554706,1.0,aurangabad district
west-bengal,2022,2,23.414013148927467,87.37611048525511,3.0,paschim bardhaman district
jammu-&-kashmir,2024,3,33.72848496326069,74.95010335932585,4.0,kulgam district
rajasthan,2020,4,25.26264232619034,74.3646122414788,1.0,bhilwara district
maharashtra,2023,3,19.03142126637096,77.21177329224568,3.0,nanded district
uttar-pradesh,2024,3,28.402356140817595,80.9705291558285,1.0,lakhimpur kheri district
jammu-&-kashmir,2024,3,33.37112396332108,74.89164580725823,1.0,reasi district
tamil-nadu,2021,4,11.50147767947133,77.84244563141633,1.0,salem district
nagaland,2023,3,26.932800343166136,95.14841955330476,1.0,mon district
haryana,2021,4,29.897739054944772,76.65859777369185,3.0,kaithal district
tamil-nadu,2022,1,8.677345289927851,77.44151183903392,21.0,tirunelveli district
karnataka,2024,1,16.20428686571439,76.75096603204443,2.0,raichur district
jharkhand,2024,2,24.990669367502303,87.19711774773857,8.0,godda district
gujarat,2024,3,23.87929301196628,72.9165266460554,1.0,sabarkantha district
maharashtra,2022,2,18.114928535203862,73.2588440603395,1.0,raigad district
uttar-pradesh,2024,4,27.32955075810748,78.1279359341075,4.0,agra district
assam,2024,4,26.720442289615416,93.14283408704487,82.0,biswanath district
west-bengal,2023,1,22.36642497325503,87.38603447750786,10.0,paschim medinipur district
tamil-nadu,2024,3,11.470092515812226,78.16214369136112,19.0,namakkal district
bihar,2020,2,26.121559683857395,86.4339139643604,1.0,madhubani district
uttar-pradesh,2021,1,28.51473192567527,77.96815442646259,5.0,bulandshahr district
maharashtra,2020,3,18.274598541256523,76.23053081508246,1.0,osmanabad district
rajasthan,2023,3,24.971758897310345,71.7800411857043,3.0,jalore district
maharashtra,2023,3,18.48043584271322,74.84486475527515,1.0,ahmednagar district
karnataka,2021,4,13.627688785280007,76.06819901288607,1.0,chikkamagaluru district
rajasthan,2024,1,25.905315093598908,71.23396359498479,1.0,barmer district
rajasthan,2020,2,26.671901043632538,75.35870751022537,1.0,jaipur district
west-bengal,2021,3,23.55848456483408,86.82705447302818,1.0,purulia district
tamil-nadu,2023,3,10.105120881701184,78.11653089466729,8.0,madurai district
assam,2024,1,27.156648725537057,94.04399948172116,1.0,lakhimpur district
uttar-pradesh,2022,4,28.119253733156143,77.8881747095685,4.0,bulandshahr district
uttar-pradesh,2020,4,27.91875118483905,78.00241336583723,1.0,aligarh district
madhya-pradesh,2023,1,24.95300912912605,79.01364745551479,2.0,tikamgarh district
uttar-pradesh,2023,3,26.676572945935536,81.10305725610704,1.0,lucknow district
karnataka,2021,3,16.145025468709665,75.67317338923417,25.0,bagalkote district
maharashtra,2021,3,19.9092034819214,74.89164580725823,1.0,aurangabad district
assam,2024,2,27.360996417915786,95.27366791995745,14.0,dibrugarh district
maharashtra,2022,3,19.579692958124856,73.176262608726,1.0,palghar district
rajasthan,2021,1,24.552975692154543,76.1841701109717,9.0,jhalawar district
rajasthan,2020,2,24.617676877336383,73.95361626406626,1.0,udaipur district
odisha,2021,1,19.223325131307803,84.26475223822136,1.0,gajapati district
west-bengal,2021,4,23.12246164897975,88.8982666397879,1.0,north twenty four parganas district
maharashtra,2020,4,20.849148499885057,76.83173251222411,1.0,akola district
andhra-pradesh,2020,3,18.987357386690334,84.6949770486526,4.0,srikakulam district
gujarat,2022,3,22.569157452500924,70.41343709718433,3.0,jamnagar district
maharashtra,2024,1,20.64923148841991,79.53224241567446,4.0,chandrapur district
chhattisgarh,2024,2,21.22012347930783,80.62714149170621,5.0,rajnandgaon district
gujarat,2022,4,22.389690693324173,70.99628747592458,1.0,rajkot district
telangana,2022,3,17.283161044963116,78.298863666532,6.0,rangareddy district
rajasthan,2021,2,24.31967886586797,74.0828838592642,1.0,udaipur district
maharashtra,2023,4,18.248220868029524,75.41699181970844,2.0,solapur district
andhra-pradesh,2022,2,13.86896076549144,78.02524660458907,2.0,anantapur district
andhra-pradesh,2021,2,13.24737873186922,79.6894990170021,1.0,chittoor district
uttar-pradesh,2023,4,28.245178216826226,77.75093032135311,2.0,bulandshahr district
kerala,2024,3,10.861498973407231,76.38109224004336,9.0,palakkad district
uttar-pradesh,2023,4,25.22094231724779,80.69371769377543,1.0,chitrakoot district
rajasthan,2020,4,27.1406495834861,77.06220280750642,1.0,bharatpur district
west-bengal,2023,4,22.649459698258426,87.21703953189025,3.0,paschim medinipur district
madhya-pradesh,2023,4,21.86257162729265,75.81271993338781,1.0,khargone district
bihar,2023,3,26.36840971681036,85.95600051827883,7.0,madhubani district
rajasthan,2023,2,28.071697577737307,75.34704796764395,48.0,jhunjhunu district
haryana,2021,3,29.39388146499754,75.34704796764395,4.0,fatehabad district
madhya-pradesh,2020,4,24.05340704926202,77.25775711887478,2.0,guna district
jharkhand,2022,1,23.722766149816604,86.20060082163488,3.0,dhanbad district
maharashtra,2023,4,17.914808342703576,73.73013313667236,1.0,satara district
uttar-pradesh,2024,1,28.469818982884075,77.47593338307468,381.0,gautam buddha nagar district
tamil-nadu,2023,3,11.024813456592607,79.35218804024622,3.0,thanjavur district
odisha,2023,4,21.942088160128,85.40143868428044,29.0,kendujhar district
karnataka,2021,4,12.40202854150164,76.97006685839166,5.0,mandya district
madhya-pradesh,2020,3,21.290528288297896,76.1841701109717,25.0,burhanpur district
lakshadweep,2023,3,8.273236716201554,73.04643092224194,3.0,lakshadweep district
uttar-pradesh,2022,3,29.144530778370708,77.3381855201411,4.0,baghpat district
maharashtra,2023,3,21.36073318808684,79.61090489942326,2.0,bhandara district
karnataka,2020,3,12.843586469717623,77.25775711887478,1.0,ramanagara district
uttar-pradesh,2023,4,25.79818209460874,83.04150776816577,4.0,azamgarh district
rajasthan,2021,1,26.54316845714122,72.9165266460554,1.0,jodhpur district
rajasthan,2022,3,24.753527116423957,74.57561963028343,6.0,chittorgarh district
uttar-pradesh,2024,2,26.66699533757468,84.34894674850409,1.0,kushinagar district
west-bengal,2024,4,22.04476305385453,87.38603447750786,8.0,paschim medinipur district
telangana,2023,1,16.74467650652487,78.43540423861062,1.0,mahbubnagar district
karnataka,2023,4,17.136459740279378,76.02178307708606,4.0,vijayapura district
odisha,2024,3,19.50612714089405,83.51235137576482,4.0,rayagada district
telangana,2021,2,18.75621725263648,77.97957528196983,12.0,nizamabad district
haryana,2022,2,29.16210932163243,75.71970391561408,111.0,hisar district
uttar-pradesh,2023,2,29.49810180543256,77.69369480289957,12.0,muzaffarnagar district
karnataka,2021,4,12.897085986065116,76.75096603204443,1.0,mandya district
haryana,2023,3,28.977391736480858,75.69644051931591,1.0,hisar district
gujarat,2020,4,23.885929075035467,72.57371867694494,1.0,mahesana district
rajasthan,2023,2,23.40185467299257,74.27075087427112,8.0,banswara district
maharashtra,2023,4,20.02705425637016,74.25901478846667,1.0,nashik district
kerala,2024,4,10.165041882682592,76.5546031082873,19.0,ernakulam district
bihar,2023,2,25.85651790953795,87.26680717596982,5.0,purnia district
odisha,2024,4,22.256100289898217,84.77855233916235,14.0,sundargarh district
tamil-nadu,2023,3,12.591830004014248,79.20563608018333,9.0,tiruvannamalai district
punjab,2021,3,30.421513410958223,76.33478381722806,2.0,patiala district
karnataka,2024,4,15.114152559440534,76.39266680573678,1.0,vijayanagara district
gujarat,2024,1,21.961803698311687,70.8655074461368,1.0,rajkot district
punjab,2022,4,30.24088586957353,75.82434268562162,208.0,sangrur district
andhra-pradesh,2023,4,13.988133188080129,77.9224589451909,1.0,anantapur district
karnataka,2020,4,14.196268280226054,74.4584245048982,3.0,uttara kannada district
rajasthan,2021,2,25.36815362266117,72.11199251170534,1.0,jalore district
karnataka,2022,3,12.301869527890522,75.63826571840534,2.0,kodagu district
maharashtra,2023,3,19.72166906313417,79.16049714761834,45.0,chandrapur district
maharashtra,2021,1,17.389890856787435,74.18858249287712,1.0,satara district
rajasthan,2021,4,25.76039265075848,76.30004187158512,1.0,bundi district
telangana,2022,3,17.02492421345131,77.8538796930651,3.0,vikarabad district
uttar-pradesh,2024,2,27.33997480558356,77.70514426192459,10.0,mathura district
karnataka,2020,4,11.95457158907675,76.98158767703828,1.0,chamarajanagara district
chhattisgarh,2021,1,22.754822406859564,82.65374554202978,1.0,korba district
andhra-pradesh,2023,3,18.18705209100916,83.64016326563315,3.0,srikakulam district
uttar-pradesh,2023,3,26.59893857583394,83.0737194669541,1.0,sant kabeer nagar district
maharashtra,2024,3,17.566240884785493,75.26540632554706,4.0,solapur district
karnataka,2024,1,14.061593778049662,75.00853989318185,5.0,shivamogga district
karnataka,2023,2,13.584600625801228,74.774668379611,2.0,udupi district
madhya-pradesh,2021,4,21.981879572357748,80.52717558949348,1.0,balaghat district
manipur,2022,3,24.68003739984775,93.95213823947056,2.0,thoubal district
jammu-&-kashmir,2023,1,32.79284376541472,74.92672285045667,13.0,jammu district
gujarat,2020,3,23.48585453808793,73.42391427494738,1.0,aravallis district
uttarakhand,2022,3,29.409757454862277,79.30711959310398,1.0,nainital district
chhattisgarh,2022,3,23.348045228293064,83.20240803638441,1.0,surajpur district
uttar-pradesh,2023,2,26.882601635374225,82.65374554202978,1.0,basti district
karnataka,2022,4,15.900577675357209,76.67014749958025,2.0,raichur district
maharashtra,2022,1,16.611302324205184,74.34115147359432,8.0,kolhapur district
madhya-pradesh,2022,4,22.06475302476696,79.56596325253265,13.0,seoni district
jammu-&-kashmir,2024,1,34.04589767776109,74.78636983104354,227.0,srinagar district
odisha,2020,2,20.4906492337023,86.41366867591874,2.0,kendrapara district
karnataka,2024,2,12.984651958583544,77.84244563141633,12.0,bengaluru rural district
andhra-pradesh,2023,1,14.473446015221953,78.7192776053527,1.0,ysr district
gujarat,2024,1,23.156030428922147,73.15266233724229,3.0,aravallis district
madhya-pradesh,2023,4,26.143423501405447,78.11653089466729,5.0,gwalior district
andhra-pradesh,2023,1,15.371602831362532,79.93605925082151,1.0,prakasam district
uttar-pradesh,2020,4,26.93258331890109,80.90418166118614,16.0,lucknow district
rajasthan,2023,1,27.99521042303333,75.48690331265851,15.0,jhunjhunu district
punjab,2022,2,30.644887125663576,76.32320417856843,4.0,fatehgarh sahib district
telangana,2021,1,18.014492921796283,78.25331016223771,1.0,medak district
karnataka,2024,2,12.876763583242758,77.47593338307468,718.0,bengaluru urban district
himachal-pradesh,2023,1,31.5926899095415,76.36951665693532,2.0,una district
uttar-pradesh,2024,4,27.353281974562805,81.66377647084569,5.0,bahraich district
goa,2022,3,15.47868942460284,74.00063278107605,5.0,north goa district
uttar-pradesh,2023,3,25.129384971251326,83.36291067534142,1.0,chandauli district
telangana,2022,3,18.813933478826925,79.48726189536333,3.0,mancherial district
jharkhand,2022,3,24.51725261517865,83.97971732130083,20.0,palamu district
uttar-pradesh,2024,4,26.47673918974034,82.74010865892024,3.0,ambedkar nagar district
assam,2022,1,26.78760598062592,92.07142225752104,8.0,udalguri district
tamil-nadu,2022,4,9.015586865002588,77.24626284355908,11.0,tenkasi district
rajasthan,2023,2,28.26986350695272,75.48690331265851,5.0,jhunjhunu district
uttar-pradesh,2021,4,25.81426309408045,83.6508025259054,2.0,ghazipur district
odisha,2024,3,20.82513754650872,84.26475223822136,1.0,boudh district
odisha,2023,4,22.292571982781556,84.1065661763329,3.0,sundargarh district
telangana,2023,1,19.33117985230921,79.52099936213783,2.0,kumuram bheem asifabad district
